index,close,high,low,open,price,volume
2017-10-28 06:01:00+00:00,5789.58,5789.58,5789.58,5789.58,5789.58,0.0
2017-10-28 12:01:00+00:00,5680.27,5697.97,5680.26,5680.27,5680.27,0.90719
2017-10-28 18:01:00+00:00,5700.57,5700.57,5700.57,5700.57,5700.57,0.141651
2017-10-29 00:01:00+00:00,5710.0,5710.0,5709.9800000000005,5709.9800000000005,5710.0,0.33
2017-10-29 06:01:00+00:00,5735.03,5747.78,5735.02,5747.78,5735.03,0.455741
2017-10-29 12:01:00+00:00,5768.32,5768.32,5768.32,5768.32,5768.32,0.1058
2017-10-29 18:01:00+00:00,5941.96,5941.9800000000005,5941.9400000000005,5941.9400000000005,5941.96,0.431974
2017-10-30 00:01:00+00:00,6108.01,6128.01,6108.01,6128.01,6108.01,1.677661
2017-10-30 06:01:00+00:00,6137.97,6137.97,6123.99,6137.97,6137.97,0.320547
2017-10-30 12:01:00+00:00,6177.97,6177.9800000000005,6169.99,6169.99,6177.97,0.577895
2017-10-30 18:01:00+00:00,6100.03,6100.03,6099.0,6099.01,6100.03,2.932141
2017-10-31 00:01:00+00:00,6120.52,6120.52,6120.52,6120.52,6120.52,4.6e-05
2017-10-31 06:01:00+00:00,6158.01,6158.02,6158.01,6158.02,6158.01,0.119432
2017-10-31 12:01:00+00:00,6223.55,6229.78,6223.53,6229.78,6223.55,0.172004
2017-10-31 18:01:00+00:00,6369.02,6369.02,6369.01,6369.02,6369.02,2.288928
2017-11-01 00:01:00+00:00,6463.07,6463.07,6421.13,6463.07,6463.07,1.191819
2017-11-01 06:01:00+00:00,6409.9400000000005,6409.9400000000005,6400.01,6400.1,6409.9400000000005,0.018676
2017-11-01 12:01:00+00:00,6613.92,6613.92,6584.03,6584.03,6613.92,1.576551
2017-11-01 18:01:00+00:00,6625.01,6629.97,6625.01,6629.95,6625.01,0.7118220000000001
2017-11-02 00:01:00+00:00,6750.01,6775.49,6739.06,6739.07,6750.01,5.980587
2017-11-02 06:01:00+00:00,6846.53,6846.54,6846.51,6846.51,6846.53,0.584271
2017-11-02 12:01:00+00:00,6870.97,6876.9800000000005,6830.0,6876.9800000000005,6870.97,6.718241
2017-11-02 18:01:00+00:00,6928.03,6928.04,6928.03,6928.03,6928.03,0.532709
2017-11-03 00:01:00+00:00,7010.04,7010.04,7010.04,7010.04,7010.04,0.228446
2017-11-03 06:01:00+00:00,7178.400000000001,7180.01,7178.31,7178.360000000001,7178.400000000001,2.654396
2017-11-03 12:01:00+00:00,7215.7,7233.8,7215.7,7233.74,7215.7,3.154471
2017-11-03 18:01:00+00:00,7271.01,7271.02,7270.03,7270.04,7271.01,1.03414
2017-11-04 00:01:00+00:00,7115.0,7115.01,7115.0,7115.01,7115.0,0.411292
2017-11-04 06:01:00+00:00,7123.82,7134.01,7123.82,7134.01,7123.82,0.149129
2017-11-04 12:01:00+00:00,7090.16,7090.16,7085.14,7085.14,7090.16,0.20989
2017-11-04 18:01:00+00:00,7285.04,7285.04,7285.04,7285.04,7285.04,0.107589
2017-11-05 00:01:00+00:00,7357.27,7357.27,7357.27,7357.27,7357.27,0.0
2017-11-05 06:01:00+00:00,7421.45,7421.45,7420.43,7420.43,7421.45,1.15839
2017-11-05 12:01:00+00:00,7508.54,7508.54,7508.53,7508.53,7508.54,0.358869
2017-11-05 18:01:00+00:00,7485.31,7485.33,7485.31,7485.33,7485.31,0.620379
2017-11-06 00:01:00+00:00,7345.08,7345.08,7345.08,7345.08,7345.08,0.00136
2017-11-06 06:01:00+00:00,7279.45,7279.45,7261.49,7272.01,7279.45,1.853016
2017-11-06 12:01:00+00:00,7303.01,7324.79,7303.01,7324.79,7303.01,0.437136
2017-11-06 18:01:00+00:00,7115.02,7129.46,7100.07,7100.07,7115.02,1.610878
2017-11-07 00:01:00+00:00,6981.72,6981.72,6981.72,6981.72,6981.72,0.06560199
2017-11-07 06:01:00+00:00,7110.03,7110.55,7110.03,7110.03,7110.03,0.251441
2017-11-07 12:01:00+00:00,7167.92,7167.95,7152.88,7167.95,7167.92,0.957935
2017-11-07 18:01:00+00:00,7041.97,7041.97,7020.55,7041.97,7041.97,0.463825
2017-11-08 00:01:00+00:00,7064.04,7064.04,7064.04,7064.04,7064.04,0.0
2017-11-08 06:01:00+00:00,7358.0,7358.0,7350.02,7357.9800000000005,7358.0,0.225624
2017-11-08 12:01:00+00:00,7386.16,7411.68,7386.16,7410.0,7386.16,0.210698
2017-11-08 18:01:00+00:00,7430.02,7500.9800000000005,7430.0,7430.03,7430.02,4.927152
2017-11-09 00:01:00+00:00,7300.0,7303.01,7300.0,7303.01,7300.0,1.310689
2017-11-09 06:01:00+00:00,7326.17,7339.99,7326.17,7326.17,7326.17,0.813546
2017-11-09 12:01:00+00:00,7077.96,7078.9800000000005,7067.21,7078.9800000000005,7077.96,1.125245
2017-11-09 18:01:00+00:00,7155.1,7156.84,7155.1,7156.84,7155.1,2.465887
2017-11-10 00:01:00+00:00,7079.9800000000005,7079.9800000000005,7050.01,7060.03,7079.9800000000005,0.42
2017-11-10 06:01:00+00:00,7161.01,7168.01,7160.03,7168.0,7161.01,5.565542
2017-11-10 12:01:00+00:00,6819.9400000000005,6829.99,6819.9400000000005,6825.05,6819.9400000000005,1.935847
2017-11-10 18:01:00+00:00,6694.96,6695.47,6660.07,6694.97,6694.96,3.409991
2017-11-11 00:01:00+00:00,6503.0,6503.0,6503.0,6503.0,6503.0,0.0
2017-11-11 06:01:00+00:00,6633.14,6633.150000000001,6616.07,6633.150000000001,6633.14,0.056317
2017-11-11 12:01:00+00:00,6416.96,6416.96,6400.0,6415.93,6416.96,2.135981
2017-11-11 18:01:00+00:00,6278.95,6278.95,6256.0,6256.0,6278.95,4.2010949900000005
2017-11-12 00:01:00+00:00,6244.99,6245.04,6244.99,6245.03,6244.99,0.560855
2017-11-12 06:01:00+00:00,5690.16,5727.9800000000005,5678.32,5678.32,5690.16,3.494082
2017-11-12 12:01:00+00:00,6207.650000000001,6239.9800000000005,6204.03,6239.9800000000005,6207.650000000001,0.464974
2017-11-12 18:01:00+00:00,6060.97,6060.97,6060.0,6060.0,6060.97,0.371693
2017-11-13 00:01:00+00:00,5799.01,5834.99,5799.01,5799.01,5799.01,0.590091
2017-11-13 06:01:00+00:00,6251.12,6284.89,6251.07,6275.0,6251.12,1.802371
2017-11-13 12:01:00+00:00,6426.03,6426.03,6426.03,6426.03,6426.03,0.0
2017-11-13 18:01:00+00:00,6329.99,6330.01,6300.01,6330.0,6329.99,6.475248000000001
2017-11-14 00:01:00+00:00,6470.0,6472.0,6465.99,6465.99,6470.0,0.7352730000000001
2017-11-14 06:01:00+00:00,6529.85,6529.85,6525.0,6525.0,6529.85,0.033029
2017-11-14 12:01:00+00:00,6423.99,6423.99,6423.99,6423.99,6423.99,0.0073
2017-11-14 18:01:00+00:00,6478.650000000001,6478.650000000001,6478.650000000001,6478.650000000001,6478.650000000001,0.37
2017-11-15 00:01:00+00:00,6593.0,6593.0,6586.0,6586.0,6593.0,3.848274
2017-11-15 06:01:00+00:00,6780.03,6799.0,6760.03,6788.0,6780.03,0.981683
2017-11-15 12:01:00+00:00,7000.0,7000.0,6998.9800000000005,6998.9800000000005,7000.0,8.237568
2017-11-15 18:01:00+00:00,7144.34,7144.34,7144.34,7144.34,7144.34,0.030000000000000002
2017-11-16 00:01:00+00:00,7279.45,7279.45,7279.45,7279.45,7279.45,0.0
2017-11-16 06:01:00+00:00,7213.49,7213.49,7213.49,7213.49,7213.49,0.0
2017-11-16 12:01:00+00:00,7387.9800000000005,7389.97,7380.57,7387.9800000000005,7387.9800000000005,1.313344
2017-11-16 18:01:00+00:00,7648.64,7663.0,7648.64,7655.03,7648.64,5.882913
2017-11-17 00:01:00+00:00,7876.2,7876.2,7848.08,7855.01,7876.2,0.397391
2017-11-17 06:01:00+00:00,7918.22,7918.22,7916.4800000000005,7916.4800000000005,7918.22,0.8869750000000001
2017-11-17 12:01:00+00:00,7769.17,7769.17,7769.17,7769.17,7769.17,0.308611
2017-11-17 18:01:00+00:00,7792.04,7800.0,7792.03,7800.0,7792.04,2.159384
2017-11-18 00:01:00+00:00,7664.26,7697.35,7664.26,7680.01,7664.26,1.502728
2017-11-18 06:01:00+00:00,7654.5,7657.95,7654.5,7657.95,7654.5,0.342943
2017-11-18 12:01:00+00:00,7739.99,7740.0,7722.0,7740.0,7739.99,1.694619
2017-11-18 18:01:00+00:00,7680.01,7698.58,7680.01,7698.58,7680.01,5.769145
2017-11-19 00:01:00+00:00,7773.900000000001,7773.900000000001,7751.650000000001,7754.49,7773.900000000001,0.249734
2017-11-19 06:01:00+00:00,7747.0,7749.87,7747.0,7749.87,7747.0,0.450809
2017-11-19 12:01:00+00:00,7778.900000000001,7778.900000000001,7736.75,7778.76,7778.900000000001,0.33469
2017-11-19 18:01:00+00:00,7960.02,7998.0,7960.02,7965.06,7960.02,15.326277000000001
2017-11-20 00:01:00+00:00,8058.650000000001,8058.650000000001,8051.55,8052.05,8058.650000000001,0.492
2017-11-20 06:01:00+00:00,7997.09,7997.09,7977.35,7997.04,7997.09,3.937834
2017-11-20 12:01:00+00:00,8072.0,8073.0,8057.53,8057.53,8072.0,4.156968
2017-11-20 18:01:00+00:00,8244.42,8244.44,8244.41,8244.44,8244.42,2.042121
2017-11-21 00:01:00+00:00,8234.70999999,8234.70999999,8212.2,8212.2,8234.70999999,0.596314
2017-11-21 06:01:00+00:00,8098.83,8098.83,8074.150000000001,8098.68,8098.83,5.698097
2017-11-21 12:01:00+00:00,8251.2,8251.23,8241.11,8251.20999999,8251.2,2.099409
2017-11-21 18:01:00+00:00,8299.81,8299.81,8295.01,8295.01,8299.81,2.281423
2017-11-22 00:01:00+00:00,8131.87,8132.3,8091.09,8091.09,8131.87,0.6573
2017-11-22 06:01:00+00:00,8170.0,8187.6900000000005,8170.0,8187.6900000000005,8170.0,0.797735
2017-11-22 12:01:00+00:00,8266.52,8266.52,8266.24,8266.24,8266.52,0.40621
2017-11-22 18:01:00+00:00,8138.06,8152.0,8138.04,8151.97,8138.06,1.472011
2017-11-23 00:01:00+00:00,8219.73,8219.73,8219.73,8219.73,8219.73,0.006077
2017-11-23 06:01:00+00:00,8237.96999999,8237.98,8230.03,8230.03,8237.96999999,1.280627
2017-11-23 12:01:00+00:00,8099.96,8099.97,8091.02,8099.96,8099.96,4.052786
2017-11-23 18:01:00+00:00,8115.22,8115.22,8115.22,8115.22,8115.22,0.026521
2017-11-24 00:01:00+00:00,8019.96,8030.13,8000.0,8030.13,8019.96,1.204094
2017-11-24 06:01:00+00:00,8140.0,8144.47,8139.97,8139.97,8140.0,3.99325
2017-11-24 12:01:00+00:00,8148.92,8149.93,8148.92,8149.93,8148.92,0.288602
2017-11-24 18:01:00+00:00,8126.0,8126.0,8126.0,8126.0,8126.0,0.365161
2017-11-25 00:01:00+00:00,8137.96,8139.04,8116.03,8137.97,8137.96,1.370874
2017-11-25 06:01:00+00:00,8210.01,8210.01,8210.01,8210.01,8210.01,0.0
2017-11-25 12:01:00+00:00,8419.52,8419.54999999,8394.49,8419.54,8419.52,3.233829
2017-11-25 18:01:00+00:00,8573.11,8598.75,8573.07,8598.75,8573.11,0.134498
2017-11-26 00:01:00+00:00,8689.25,8722.5,8689.2,8722.5,8689.25,1.090018
2017-11-26 06:01:00+00:00,8821.98,8822.0,8819.99,8819.99,8821.98,2.476151
2017-11-26 12:01:00+00:00,8903.03,8903.03,8903.02,8903.02,8903.03,0.562658
2017-11-26 18:01:00+00:00,9116.98,9118.96999999,9116.98,9118.94,9116.98,1.947621
2017-11-27 00:01:00+00:00,9200.43,9203.95999999,9112.2,9112.2,9200.43,12.32596
2017-11-27 06:01:00+00:00,9513.5,9513.51,9513.49,9513.51,9513.5,3.373452
2017-11-27 12:01:00+00:00,9499.99,9499.99,9485.06,9498.98,9499.99,1.551162
2017-11-27 18:01:00+00:00,9490.0,9494.42,9470.0,9489.98,9490.0,5.499816
2017-11-28 00:01:00+00:00,9654.0,9666.0,9641.67,9653.99,9654.0,10.668061
2017-11-28 06:01:00+00:00,9861.0,9869.84,9860.02,9860.02,9861.0,1.426223
2017-11-28 12:01:00+00:00,9916.04,9920.0,9915.03,9920.0,9916.04,0.915255
2017-11-28 18:01:00+00:00,9879.98,9880.75,9872.11,9872.14,9879.98,4.207673
2017-11-29 00:01:00+00:00,9898.96999999,9899.0,9873.68,9898.99,9898.96999999,6.265595
2017-11-29 06:01:00+00:00,10199.99,10199.99,10000.03,10000.03,10199.99,26.901518
2017-11-29 12:01:00+00:00,10815.35,10834.1,10761.07,10761.07,10815.35,8.88887199
2017-11-29 18:01:00+00:00,10420.04,10437.99,10390.0,10390.0,10420.04,14.411156
2017-11-30 00:01:00+00:00,9650.08,9699.94,9650.08,9689.99,9650.08,3.876752
2017-11-30 06:01:00+00:00,10200.02,10270.04,10200.01,10270.04,10200.02,5.529926
2017-11-30 12:01:00+00:00,9599.99,9610.04,9570.37,9610.04,9599.99,5.283699
2017-11-30 18:01:00+00:00,9356.95999999,9356.95999999,9305.0,9311.1,9356.95999999,5.249367
2017-12-01 00:01:00+00:00,9829.99,9839.0,9712.0,9830.0,9829.99,6.291663
2017-12-01 06:01:00+00:00,9552.01,9558.5,9551.0,9558.0,9552.01,1.274584
2017-12-01 12:01:00+00:00,9961.12,9964.5,9961.09,9961.09,9961.12,0.615726
2017-12-01 18:01:00+00:00,10412.89,10412.9,10386.04999999,10392.56,10412.89,2.55785699
2017-12-02 00:01:00+00:00,10754.01,10761.53,10752.03,10757.54,10754.01,2.716139
2017-12-02 06:01:00+00:00,10863.06,10882.35,10863.06,10882.35,10863.06,0.806585
2017-12-02 12:01:00+00:00,10999.0,11000.0,10970.0,10990.0,10999.0,5.602015
2017-12-02 18:01:00+00:00,10872.09,10898.54999999,10872.09,10898.54999999,10872.09,0.228213
2017-12-03 00:01:00+00:00,10889.01,10890.0,10889.01,10889.01,10889.01,1.252358
2017-12-03 06:01:00+00:00,11059.01,11059.01,11055.04,11055.04,11059.01,1.944781
2017-12-03 12:01:00+00:00,11666.0,11666.9,11625.04,11650.01,11666.0,0.888101
2017-12-03 18:01:00+00:00,11638.86,11642.45,11638.86,11642.45,11638.86,1.11700899
2017-12-04 00:01:00+00:00,11178.6,11178.6,11165.42,11172.0,11178.6,4.05592698
2017-12-04 06:01:00+00:00,11478.0,11478.0,11478.0,11478.0,11478.0,0.0
2017-12-04 12:01:00+00:00,11126.82,11179.0,11126.82,11132.91,11126.82,2.612041
2017-12-04 18:01:00+00:00,11235.0,11277.960000000001,11235.0,11235.0,11235.0,3.173399
2017-12-05 00:01:00+00:00,11635.210000000001,11639.08,11608.31,11608.31,11635.210000000001,9.851357
2017-12-05 06:01:00+00:00,11581.0,11581.0,11577.0,11577.050000000001,11581.0,11.976771
2017-12-05 12:01:00+00:00,11691.960000000001,11699.1,11650.02,11693.36,11691.960000000001,3.86177
2017-12-05 18:01:00+00:00,11649.94,11650.0,11633.5,11633.5,11649.94,7.732999
2017-12-06 00:01:00+00:00,11689.380000000001,11693.7,11685.59,11689.380000000001,11689.380000000001,12.850445
2017-12-06 06:01:00+00:00,12284.89,12284.960000000001,12272.45,12272.48,12284.89,4.538079
2017-12-06 12:01:00+00:00,12620.01,12643.68,12619.98,12643.68,12620.01,0.7899120000000001
2017-12-06 18:01:00+00:00,12543.39,12543.39,12543.39,12543.39,12543.39,0.000199
2017-12-07 00:01:00+00:00,13632.35,13632.35,13550.04,13550.04,13632.35,2.780025
2017-12-07 06:01:00+00:00,14063.0,14063.0,14058.02,14058.050000000001,14063.0,0.838693
2017-12-07 12:01:00+00:00,14005.01,14200.0,13901.0,13999.98,14005.01,9.780336
2017-12-07 18:01:00+00:00,15200.02,15251.0,15150.01,15162.98,15200.02,4.980375
2017-12-08 00:01:00+00:00,16574.5,16589.0,16533.0,16552.9,16574.5,3.9574510000000003
2017-12-08 06:01:00+00:00,15530.0,15530.0,15448.2,15480.39,15530.0,16.248347
2017-12-08 12:01:00+00:00,14834.98,14849.98,14749.98,14820.03,14834.98,12.833021
2017-12-08 18:01:00+00:00,14920.01,14950.0,14887.57,14937.800000000001,14920.01,5.2919029900000005
2017-12-09 00:01:00+00:00,15760.01,15869.99,15750.02,15750.550000000001,15760.01,5.670495
2017-12-09 06:01:00+00:00,15110.0,15158.29,15100.0,15158.29,15110.0,9.177884
2017-12-09 12:01:00+00:00,14800.02,14900.02,14789.960000000001,14789.960000000001,14800.02,9.756171
2017-12-09 18:01:00+00:00,13760.02,13799.960000000001,13550.0,13579.960000000001,13760.02,38.596167
2017-12-10 00:01:00+00:00,14606.52,14654.73,14602.61,14654.73,14606.52,6.167492
2017-12-10 06:01:00+00:00,13300.1,13349.0,13270.0,13270.0,13300.1,23.086848
2017-12-10 12:01:00+00:00,13514.99,13560.0,13500.050000000001,13547.53,13514.99,11.49184
2017-12-10 18:01:00+00:00,15264.99,15270.02,15264.5,15268.77,15264.99,2.157309
2017-12-11 00:01:00+00:00,15075.0,15104.4,15071.08,15071.08,15075.0,8.311076
2017-12-11 06:01:00+00:00,16125.960000000001,16159.99,16091.0,16091.01,16125.960000000001,9.669406
2017-12-11 12:01:00+00:00,16190.0,16200.99,16122.04,16149.99,16190.0,11.085984
2017-12-11 18:01:00+00:00,16287.69,16291.34,16275.01,16275.01,16287.69,1.594374
2017-12-12 00:01:00+00:00,16600.0,16643.09999999,16560.02,16560.02,16600.0,6.7598840000000004
2017-12-12 06:01:00+00:00,16512.0,16521.53,16480.0,16512.0,16512.0,7.270682
2017-12-12 12:01:00+00:00,16638.47,16638.47,16610.02,16610.02,16638.47,9.41205
2017-12-12 18:01:00+00:00,16363.03,16399.0,16310.01,16310.01,16363.03,5.049917
2017-12-13 00:01:00+00:00,16379.99,16379.99,16301.01,16350.0,16379.99,3.3589480000000003
2017-12-13 06:01:00+00:00,16015.68,16123.220000000001,16015.66,16103.53,16015.68,6.363501
2017-12-13 12:01:00+00:00,15847.7,15871.75,15842.52,15842.52,15847.7,11.071903
2017-12-13 18:01:00+00:00,15314.17,15341.77,15308.0,15322.35,15314.17,12.030023
2017-12-14 00:01:00+00:00,16012.9,16025.87,15999.99,16025.87,16012.9,10.826878
2017-12-14 06:01:00+00:00,15550.0,15567.17,15550.0,15567.17,15550.0,0.732823
2017-12-14 12:01:00+00:00,16057.0,16099.0,16055.99,16056.02,16057.0,7.536059
2017-12-14 18:01:00+00:00,16330.0,16330.0,16322.93,16322.93,16330.0,1.231257
2017-12-15 00:01:00+00:00,16335.0,16339.99,16307.79,16334.960000000001,16335.0,3.311901
2017-12-15 06:01:00+00:00,17244.97,17244.97,17210.11,17227.98,17244.97,4.2508039900000005
2017-12-15 12:01:00+00:00,17950.99,17975.0,17930.0,17950.0,17950.99,2.350429
2017-12-15 18:01:00+00:00,17500.11,17525.0,17500.09999999,17525.0,17500.11,16.73045099
2017-12-16 00:01:00+00:00,17516.98,17561.43,17516.81,17518.0,17516.98,9.115067
2017-12-16 06:01:00+00:00,17458.02,17490.0,17458.02,17490.0,17458.02,0.058765
2017-12-16 12:01:00+00:00,17868.0,17868.0,17811.09999999,17811.09999999,17868.0,6.708118
2017-12-16 18:01:00+00:00,18700.0,18736.0,18700.0,18710.05,18700.0,0.821688
2017-12-17 00:01:00+00:00,19120.21,19124.99,19046.00999999,19113.0,19120.21,1.137635
2017-12-17 06:01:00+00:00,19105.02,19147.98,19076.25,19100.0,19105.02,5.30271199
2017-12-17 12:01:00+00:00,19744.0,19744.0,19710.0,19733.0,19744.0,3.247987
2017-12-17 18:01:00+00:00,19070.00999999,19145.18999999,19061.00999999,19071.66,19070.00999999,11.79216
2017-12-18 00:01:00+00:00,18854.45,18893.11,18800.27,18893.11,18854.45,13.511506
2017-12-18 06:01:00+00:00,18923.07,18997.75,18920.03,18949.5,18923.07,12.01464
2017-12-18 12:01:00+00:00,19116.11,19146.0,19116.11,19146.0,19116.11,12.657868
2017-12-18 18:01:00+00:00,18585.86,18600.0,18551.0,18584.86,18585.86,2.739312
2017-12-19 00:01:00+00:00,18845.0,18853.18,18838.8,18845.98,18845.0,1.841514
2017-12-19 06:01:00+00:00,18698.0,18740.0,18665.23,18665.93,18698.0,7.4228890000000005
2017-12-19 12:01:00+00:00,17340.0,17415.02,17220.88,17220.88,17340.0,19.392691
2017-12-19 18:01:00+00:00,17920.0,17938.06,17904.95,17904.95,17920.0,4.756331
2017-12-20 00:01:00+00:00,17174.16999999,17260.98,17174.16999999,17260.98,17174.16999999,2.044523
2017-12-20 06:01:00+00:00,16350.0,16371.75,16255.84,16269.98,16350.0,6.1856420000000005
2017-12-20 12:01:00+00:00,17290.0,17290.0,17200.0,17251.0,17290.0,7.087616000000001
2017-12-20 18:01:00+00:00,16815.0,16894.98,16815.0,16860.0,16815.0,0.703497
2017-12-21 00:01:00+00:00,16489.88,16502.0,16430.43999999,16480.28,16489.88,4.216812
2017-12-21 06:01:00+00:00,16760.0,16781.2,16750.00999999,16751.52,16760.0,0.825149
2017-12-21 12:01:00+00:00,16540.0,16540.0,16495.8,16500.25,16540.0,23.061421
2017-12-21 18:01:00+00:00,14600.12,14699.84,14600.12,14630.44,14600.12,16.88462
2017-12-22 00:01:00+00:00,15602.07,15649.99,15560.0,15560.0,15602.07,8.717066
2017-12-22 06:01:00+00:00,13820.0,13900.0,13800.43,13836.710000000001,13820.0,29.443046
2017-12-22 12:01:00+00:00,13318.25,13451.59,13318.220000000001,13429.5,13318.25,7.89586
2017-12-22 18:01:00+00:00,12798.53,12843.18,12762.16,12835.0,12798.53,12.271228
2017-12-23 00:01:00+00:00,13556.130000000001,13556.14,13333.0,13333.0,13556.130000000001,17.979742
2017-12-23 06:01:00+00:00,13458.53,13498.99,13443.380000000001,13443.380000000001,13458.53,4.242014
2017-12-23 12:01:00+00:00,14499.0,14578.4,14470.1,14550.0,14499.0,18.49988
2017-12-23 18:01:00+00:00,14514.98,14549.98,14450.06,14540.0,14514.98,4.79129
2017-12-24 00:01:00+00:00,13206.64,13283.28,13206.64,13274.85,13206.64,17.977605
2017-12-24 06:01:00+00:00,13478.09,13478.1,13450.0,13464.710000000001,13478.09,11.158957000000001
2017-12-24 12:01:00+00:00,12100.0,12212.960000000001,12048.0,12210.06,12100.0,37.953776
2017-12-24 18:01:00+00:00,12500.0,12508.300000000001,12440.01,12500.09,12500.0,19.858739
2017-12-25 00:01:00+00:00,13500.0,13565.98,13500.0,13550.0,13500.0,22.630782
2017-12-25 06:01:00+00:00,13384.050000000001,13399.99,13369.18,13388.470000000001,13384.050000000001,10.801644
2017-12-25 12:01:00+00:00,13826.43,13834.61,13780.16,13788.91,13826.43,13.602868
2017-12-25 18:01:00+00:00,13565.03,13593.75,13565.03,13572.9,13565.03,2.487498
2017-12-26 00:01:00+00:00,13688.960000000001,13690.0,13678.98,13688.79,13688.960000000001,1.524871
2017-12-26 06:01:00+00:00,14968.03,14978.0,14915.03,14937.01,14968.03,15.619894
2017-12-26 12:01:00+00:00,14859.45,14884.99,14838.02,14849.94,14859.45,5.637596
2017-12-26 18:01:00+00:00,15738.92,15755.86,15723.04,15723.04,15738.92,2.8106020000000003
2017-12-27 00:01:00+00:00,15667.08,15691.51,15666.0,15666.98,15667.08,1.6430230000000001
2017-12-27 06:01:00+00:00,16399.16,16399.16,16355.960000000001,16374.76,16399.16,4.217354
2017-12-27 12:01:00+00:00,15600.0,15614.28,15572.0,15610.01,15600.0,18.099387
2017-12-27 18:01:00+00:00,14859.34,14862.0,14739.79,14739.79,14859.34,8.87426999
2017-12-28 00:01:00+00:00,15499.84,15500.0,15459.970000000001,15465.01,15499.84,10.053769
2017-12-28 06:01:00+00:00,13616.95,13616.95,13514.02,13565.0,13616.95,16.459191
2017-12-28 12:01:00+00:00,13550.02,13619.81,13550.0,13600.94,13550.02,17.168676
2017-12-28 18:01:00+00:00,14025.37,14025.37,13938.14,13975.0,14025.37,8.445267
2017-12-29 00:01:00+00:00,14233.800000000001,14311.0,14199.0,14209.64,14233.800000000001,32.018896
2017-12-29 06:01:00+00:00,14824.0,14864.0,14812.03,14838.01,14824.0,14.695919
2017-12-29 12:01:00+00:00,14341.0,14350.0,14313.0,14313.5,14341.0,17.60004199
2017-12-29 18:01:00+00:00,14559.0,14563.0,14543.11,14543.11,14559.0,8.302452
2017-12-30 00:01:00+00:00,14308.29,14348.89,14205.02,14311.75,14308.29,9.631136
2017-12-30 06:01:00+00:00,13400.03,13400.03,13370.210000000001,13399.92,13400.03,4.968374
2017-12-30 12:01:00+00:00,13069.1,13131.12,13002.6,13112.9,13069.1,13.855387
2017-12-30 18:01:00+00:00,12605.15,12616.03,12545.460000000001,12600.0,12605.15,11.350456
2017-12-31 00:01:00+00:00,12300.14,12348.0,12300.07,12337.6,12300.14,3.3021000000000003
2017-12-31 06:01:00+00:00,12648.45,12676.75,12605.61,12676.75,12648.45,11.530897
2017-12-31 12:01:00+00:00,12910.83,12930.42,12904.06,12924.41,12910.83,4.359697
2017-12-31 18:01:00+00:00,13805.98,13805.98,13770.050000000001,13790.0,13805.98,14.356639
2018-01-01 00:01:00+00:00,13694.92,13707.91,13666.11,13707.91,13694.92,2.113138
2018-01-01 06:01:00+00:00,13550.93,13550.99,13550.880000000001,13550.970000000001,13550.93,1.250955
2018-01-01 12:01:00+00:00,13249.01,13267.62,13228.95,13228.95,13249.01,8.546537
2018-01-01 18:01:00+00:00,13002.95,13007.84,12988.31,12988.31,13002.95,0.8167840000000001
2018-01-02 00:01:00+00:00,13436.0,13449.06,13416.1,13439.470000000001,13436.0,5.476801
2018-01-02 06:01:00+00:00,13159.7,13174.03,13159.7,13174.03,13159.7,5.662357
2018-01-02 12:01:00+00:00,13500.0,13500.0,13490.02,13497.99,13500.0,15.171461
2018-01-02 18:01:00+00:00,13797.79,13799.0,13780.0,13797.79,13797.79,31.807345
2018-01-03 00:01:00+00:00,14710.95,14714.960000000001,14687.73,14687.73,14710.95,6.585613
2018-01-03 06:01:00+00:00,14988.99,14990.02,14981.98,14990.02,14988.99,10.316788
2018-01-03 12:01:00+00:00,14758.94,14760.0,14735.19,14759.99,14758.94,9.864718
2018-01-03 18:01:00+00:00,14857.92,14868.92,14787.76,14815.84,14857.92,8.656126
2018-01-04 00:01:00+00:00,14918.99,14919.0,14893.960000000001,14897.960000000001,14918.99,3.45212
2018-01-04 06:01:00+00:00,14909.210000000001,14909.210000000001,14860.02,14865.01,14909.210000000001,14.244328
2018-01-04 12:01:00+00:00,14565.0,14653.4,14560.0,14560.01,14565.0,22.980328
2018-01-04 18:01:00+00:00,14647.99,14649.970000000001,14630.01,14648.99,14647.99,14.72701
2018-01-05 00:01:00+00:00,15070.0,15093.960000000001,15065.0,15093.960000000001,15070.0,10.068965
2018-01-05 06:01:00+00:00,14980.0,15000.0,14954.09,14954.09,14980.0,9.052161
2018-01-05 12:01:00+00:00,16125.0,16127.98,16105.0,16112.33,16125.0,11.726578
2018-01-05 18:01:00+00:00,16683.98,16688.98,16675.73,16675.74,16683.98,7.973741
2018-01-06 00:01:00+00:00,16979.99,16981.0,16951.91999999,16951.91999999,16979.99,7.531924
2018-01-06 06:01:00+00:00,16668.68999999,16679.0,16643.03,16643.03,16668.68999999,5.1082409900000005
2018-01-06 12:01:00+00:00,16500.02,16519.5,16500.0,16519.49,16500.02,11.174116
2018-01-06 18:01:00+00:00,16810.11,16886.82,16804.65,16850.83,16810.11,16.687275
2018-01-07 00:01:00+00:00,17060.22,17099.96,17035.0,17069.79,17060.22,16.931393
2018-01-07 06:01:00+00:00,16511.99,16544.99,16511.99,16544.99,16511.99,16.467391
2018-01-07 12:01:00+00:00,16644.88,16645.0,16602.07,16619.97,16644.88,1.6245640000000001
