Date,TOTBC,MKTCP,TRFEE,TRFUS,NETDF,NTRAN,NTRAT,NTREP,NADDU,NTRBL,TOUTV,ETRAV,ETRVU,TRVOU,TVTVR,MKPRU,CPTRV,CPTRA,HRATE,MIREV,ATRCT,BCDDC,BCDDE,BCDDW,BCDDM,BCDDY,BLCHS,AVBLS,MWTRV,MWNUS,MWNTD,MIOPM,DIFF,Symbol
2010-11-29,4727550.0,1318986.45,0.03,0.00837,-2957.39163,435.0,200293.0,435.0,514.0,1.0,33563.41,14877.0,4151.0,9227.324034,0.449820677664,0.279,71.2516426528,6.79862068966,0.0723673412723,2957.4,0.0,217985840.0,146363.0,121519.0,82035.0,0.0,10.0,0.000566738956379,0.0,2.0,0.0,94.0,6866.89864897,btc
2010-11-30,4738050.0,1302963.75,0.01,0.00275,-2887.49725,455.0,200748.0,455.0,565.0,1.0,51951.56,37503.0,10313.0,9022.0251,1.14312323294,0.275,27.9978646962,6.34615384615,0.0843295455224,2887.5,0.0,218340382.0,354542.0,315569.0,169542.0,0.0,10.0,0.00063229515439,0.0,2.0,0.0,93.0,8078.19525793,btc
2010-12-01,4746900.0,1068052.5,0.02,0.0045,-1991.2455,505.0,201253.0,505.0,700.0,1.0,84893.23,57641.0,12969.0,1785.787875,7.26252719125,0.225,15.3535266617,3.94306930693,0.0710777597974,1991.25,0.0,219491060.0,1150678.0,1121722.0,608551.0,0.0,10.0,0.000763445924231,0.0,2.0,0.0,91.0,8078.19525793,btc
2010-12-02,4756550.0,1189137.5,0.07,0.0175,-2412.4825,472.0,201725.0,472.0,586.0,2.0,80412.8,49189.0,12297.0,4686.9295,2.62370598918,0.25,19.6184067414,5.11122881356,0.0775028680277,2412.5,0.0,221941846.0,2450786.0,2419268.0,2269678.0,0.0,10.0,0.000778351423036,0.0,2.0,0.0,92.0,8078.19525793,btc
2010-12-03,4766150.0,1216798.095,0.02,0.005106,-2450.874894,411.0,202136.0,411.0,510.0,2.0,40131.16,22943.0,5857.0,1371.195876,4.271759773,0.2553,41.8423172275,5.96321167883,0.0771012987633,2450.88,0.0,222164126.0,222280.0,197263.0,74347.0,0.0,10.0,0.000652397672335,0.0,2.0,0.0,92.0,8078.19525793,btc
2010-12-04,4777100.0,1236791.19,0.01,0.002589,-2834.952411,402.0,202538.0,402.0,515.0,2.0,62846.9479285,43158.0,11174.0,5647.8209109,1.97841389148,0.2589,25.3716142522,7.05212686567,0.0879436689019,2834.955,0.0,222665929.0,501803.0,421793.0,143168.0,0.0,10.0,0.000536095606138,0.0,2.0,0.0,92.0,8078.19525793,btc
2010-12-05,4789000.0,1125415.0,0.02090727,0.00491320845,-2796.49508679,436.0,202974.0,436.0,546.0,2.0,46592.1540466,20058.0,4714.0,2472.8862,1.90612681651,0.235,59.3278897917,6.41399082569,0.0955734849254,2796.5,0.0,223226027.0,560098.0,532046.0,469296.0,0.0,10.0,0.000505287106298,0.0,2.0,0.0,92.0,8078.19525793,btc
2010-12-06,4801000.0,1080225.0,0.05518713,0.01241710425,-2699.9875829,447.0,203421.0,447.0,540.0,2.0,109183.746133,68458.0,15403.0,1371.816,11.2281655089,0.225,17.5290788476,6.04026845638,0.0963766234541,2700.0,0.0,226976540.0,3750513.0,3732462.0,2626700.0,0.0,10.0,0.000470793247223,0.0,2.0,0.0,91.0,8078.19525793,btc
2010-12-07,4812650.0,1087658.9,0.03214637,0.00726507962,-2632.89273492,548.0,203969.0,548.0,709.0,3.0,69114.7534368,35807.0,8092.0,3707.27123,2.18285282882,0.226,32.5353548453,4.8045620438,0.0935656386034,2632.9,0.0,228194930.0,1218390.0,1168598.0,1110513.0,85490.0,10.0,0.000646959558577,0.0,2.0,0.0,91.0,8078.19525793,btc
2010-12-08,4824200.0,1194954.34,0.08,0.019816,-2860.915184,537.0,204506.0,537.0,686.0,4.0,64972.2465525,32359.0,8015.0,2957.2271365,2.71042224287,0.2477,35.6932714938,5.32762569832,0.0927625000746,2860.935,0.0,229233661.0,1038731.0,954416.0,865624.0,0.0,10.0,0.000658208673651,0.0,2.0,0.0,92.0,8078.19525793,btc
2010-12-09,4836700.0,1155003.96,0.04727152,0.011288438976,-2984.98871156,516.0,205022.0,516.0,639.0,4.0,52106.586912,21406.0,5112.0,4996.9358496,1.0229884629,0.2388,58.394215142,5.78488372093,0.100392316098,2985.0,0.0,229618460.0,384799.0,341275.0,274136.0,0.0,10.0,0.00059712600708,0.0,2.0,0.0,92.0,8078.19525793,btc
2010-12-10,4844200.0,988216.8,0.06000109,0.01224022236,-1529.98775978,382.0,205404.0,382.0,514.0,3.0,40043.8900011,16465.0,3359.0,339.324216,9.89875276099,0.204,45.5508094986,4.00523560209,0.0913575317386,1530.0,0.0,230090727.0,472267.0,452817.0,394245.0,0.0,10.0,0.000684687296549,0.0,2.0,0.0,86.0,12251.9997604,btc
2010-12-11,4852800.0,1104012.0,0.07724798,0.01757391545,-1956.48242608,504.0,205908.0,504.0,773.0,2.0,83411.6970259,35052.0,7974.0,1424.973095,5.59612511491,0.2275,24.5349836058,3.88194444444,0.104756636394,1956.5,0.0,230942329.0,851602.0,789790.0,647762.0,0.0,10.0,0.000862770302351,0.0,2.0,0.0,87.0,12251.9997604,btc
2010-12-12,4861500.0,1108422.0,0.16893365,0.0385168722,-1983.56148313,564.0,206472.0,564.0,832.0,2.0,51986.9789337,11573.0,2639.0,364.608024,7.23688340989,0.228,75.175495899,3.5170212766,0.105974736817,1983.6,0.0,231178627.0,236298.0,218000.0,182036.0,0.0,10.0,0.000881924026314,0.0,2.0,0.0,87.0,12251.9997604,btc
2010-12-13,4869100.0,1107622.868,0.34111695,0.077597283786,-1728.77040272,723.0,207195.0,723.0,1116.0,2.0,145857.128686,61238.0,13930.0,1252.53513484,11.1217087256,0.22748,12.4106742881,2.39121438451,0.0925756321617,1728.848,0.0,232513867.0,1335240.0,1273317.0,1054380.0,0.0,10.0,0.00141904228612,0.0,2.0,0.0,87.0,12251.9997604,btc
2010-12-14,4877250.0,1121767.5,0.03395871,0.0078105033,-1874.4921895,683.0,207878.0,683.0,978.0,2.0,159576.292469,35810.0,8236.0,1234.35273,6.67257677545,0.23,22.7589689503,2.74450951684,0.0992751844892,1874.5,0.0,233012931.0,499064.0,410120.0,303284.0,0.0,10.0,0.00132423822134,0.0,2.0,0.0,87.0,12251.9997604,btc
2010-12-15,4886200.0,1205914.16,0.0723952,0.01786713536,-2208.84213286,610.0,208488.0,610.0,841.0,5.0,121157.069662,28533.0,7042.0,2067.6301808,3.4058189329,0.2468,31.36705695,3.62108196721,0.109019987875,2208.86,0.0,233777673.0,764742.0,742199.0,663451.0,0.0,10.0,0.000919214174068,0.0,2.0,0.0,88.0,12251.9997604,btc
2010-12-16,4895500.0,1203803.45,0.10473581,0.025754535679,-2286.84424546,523.0,209011.0,523.0,700.0,3.0,94420.2875406,19227.0,4728.0,973.3644125,4.85740234313,0.2459,48.3684238447,4.37260038241,0.113283339356,2286.87,0.0,233998215.0,220542.0,194270.0,103840.0,0.0,10.0,0.000748408738003,0.0,2.0,0.0,88.0,12251.9997604,btc
2010-12-17,4904150.0,1250558.25,0.05382187,0.01372457685,-2205.73627542,503.0,209514.0,503.0,654.0,4.0,74686.6905769,15390.0,3925.0,3277.436205,1.19744929243,0.255,56.2037002955,4.3851888668,0.105365686605,2205.75,0.0,234139706.0,141491.0,103934.0,80977.0,0.0,10.0,0.000775750661861,0.0,2.0,0.0,88.0,12251.9997604,btc
2010-12-18,4912050.0,1223100.45,0.21944472,0.05464173528,-1967.04535826,466.0,209980.0,466.0,603.0,3.0,86309.052,27822.0,6928.0,79.288323,87.3719879282,0.249,28.3952037266,4.22124463519,0.0962299334313,1967.1,0.0,234729542.0,589836.0,531730.0,419472.0,0.0,10.0,0.00102955781961,0.0,2.0,0.0,88.0,12251.9997604,btc
2010-12-19,4921250.0,1229820.375,0.11218083,0.028033989417,-2299.05196601,547.0,210527.0,547.0,775.0,3.0,112871.801123,49844.0,12456.0,500.2390743,24.9003700249,0.2499,18.4574062248,4.20307129799,0.112065238933,2299.08,0.0,235483546.0,754004.0,727619.0,118880.0,0.0,10.0,0.000974738079569,0.0,2.0,0.0,88.0,12251.9997604,btc
2010-12-20,4929200.0,1355530.0,0.07883365,0.02167925375,-2186.22832075,934.0,211461.0,934.0,1100.0,3.0,69753.3388443,9947.0,2735.0,2878.022125,0.950413050406,0.275,79.9269614881,2.34073875803,0.0968389836429,2186.25,0.0,235926772.0,443226.0,393862.0,353730.0,0.0,10.0,0.00155507093705,0.0,2.0,0.0,89.0,12251.9997604,btc
2010-12-21,4939050.0,1329048.9645,0.12815952,0.0344864452368,-2650.50201355,616.0,212077.0,616.0,828.0,4.0,94510.8248482,25471.0,6854.0,283.39724621,24.1851687621,0.26909,38.6713239766,4.30281899351,0.119982891683,2650.5365,0.0,238720926.0,2794154.0,2772392.0,2725120.0,1689217.0,10.0,0.000852057171352,0.0,2.0,0.0,89.0,12251.9997604,btc
2010-12-22,4946950.0,1320835.65,0.17743052,0.04737394884,-2109.25262605,634.0,212711.0,634.0,875.0,3.0,122101.312419,52973.0,14144.0,3268.146216,4.32781190736,0.267,14.9131194573,3.32697160883,0.113761835381,2109.3,0.0,246737183.0,8016257.0,7971181.0,7853416.0,0.0,10.0,0.00120639801025,0.0,2.0,0.0,87.0,14484.1623612,btc
2010-12-23,4954100.0,1238525.0,0.06,0.015,-1787.485,552.0,213263.0,552.0,860.0,3.0,75604.72,12081.0,3020.0,1402.2805,2.15378806166,0.25,59.1845282538,3.23822463768,0.102961661136,1787.5,0.0,247028259.0,291076.0,278521.0,192357.0,0.0,10.0,0.0011138049039,0.0,2.0,0.0,86.0,14484.1623612,btc
2010-12-24,4961600.0,1240400.0,0.08829328,0.02207332,-1874.97792668,578.0,213841.0,578.0,788.0,3.0,73279.397738,8306.0,2077.0,1157.69375,1.79369759921,0.25,90.2938885484,3.24394463668,0.10800174245,1875.0,0.0,247130593.0,102334.0,91486.0,53582.0,0.0,10.0,0.00106192906698,0.0,2.0,0.0,86.0,14484.1623612,btc
2010-12-25,4969700.0,1242425.0,0.04743052,0.01185763,-2024.98814237,555.0,214396.0,555.0,793.0,3.0,106564.977173,16699.0,4175.0,1029.125,4.05668164703,0.25,48.5049400186,3.64864864865,0.116641881846,2025.0,0.0,247700090.0,569497.0,548867.0,381744.0,0.0,10.0,0.000842447634096,0.0,2.0,0.0,86.0,14484.1623612,btc
2010-12-26,4977050.0,1343798.52295,0.07,0.01889993,-1984.47375007,650.0,215046.0,650.0,946.0,3.0,93879.6033927,6221.0,1680.0,4465.50536103,0.37614555199,0.269999,118.147068185,3.05306561538,0.105841707601,1984.49265,0.0,247745206.0,45116.0,31388.0,6126.0,0.0,10.0,0.0011771130724,0.0,2.0,0.0,87.0,14484.1623612,btc
2010-12-27,4985100.0,1321051.5,0.10834879,0.02871242935,-2133.22128757,507.0,215553.0,507.0,678.0,3.0,72783.8934365,36631.0,9707.0,438.29675,22.1473684211,0.265,21.9761380091,4.20759368836,0.11592187023,2133.25,0.0,248799824.0,1054618.0,1011048.0,973150.0,0.0,10.0,0.000908608762374,0.0,2.0,0.0,87.0,14484.1623612,btc
2010-12-28,4993550.0,1398194.0,0.09056339,0.0253577492,-2365.97464225,584.0,216137.0,584.0,772.0,3.0,81651.9911284,32108.0,8990.0,5186.17652,1.7334854161,0.28,26.3176588777,4.05136986301,0.121681963161,2366.0,0.0,249578381.0,778557.0,722042.0,456324.0,0.0,10.0,0.00109926483335,0.0,2.0,0.0,87.0,14484.1623612,btc
2010-12-29,5002150.0,1505647.15,0.12251652,0.03687747252,-2588.56312253,641.0,216778.0,641.0,848.0,5.0,127133.532517,39442.0,11872.0,5364.534574,2.21307217546,0.301,21.804057583,4.0383775351,0.12384199801,2588.6,0.0,251199730.0,1621349.0,1583440.0,359836.0,0.0,10.0,0.0010119371636,0.0,2.0,0.0,88.0,14484.1623612,btc
2010-12-30,5010150.0,1503039.98985,0.13238552,0.0397155236145,-2399.95228448,542.0,217320.0,542.0,730.0,8.0,66672.7792214,24101.0,7230.0,363.286489041,19.902135415,0.299999,33.1940979234,4.4280295203,0.115201858614,2399.992,0.0,251422234.0,222504.0,190000.0,90056.0,0.0,10.0,0.00106694698334,0.0,2.0,0.0,88.0,14484.1623612,btc
2010-12-31,5018350.0,1505499.98165,0.02335061,0.00700515964939,-2459.98479484,579.0,217899.0,579.0,768.0,7.0,66441.8933506,15190.0,4557.0,1013.8157206,4.49488769742,0.299999,53.9828479376,4.24869050086,0.118081905079,2459.9918,0.0,251820794.0,398560.0,372840.0,301017.0,0.0,10.0,0.000940235649667,0.0,2.0,0.0,88.0,14484.1623612,btc
2011-01-01,5027250.0,1508164.9455,0.06915258,0.0207456356948,-2669.96145436,594.0,218493.0,594.0,775.0,5.0,73186.6291526,14165.0,4249.0,985.624829124,4.31146471186,0.299998,62.8306995034,4.49491952862,0.128162067708,2669.9822,0.0,252366189.0,545395.0,532852.0,508227.0,0.0,10.0,0.000962327035625,0.0,2.0,0.0,88.0,14484.1623612,btc
2011-01-02,5036250.0,1510854.855,0.09129091,0.0273869078364,-2699.93661309,593.0,219086.0,593.0,779.0,6.0,47462.4712909,16549.0,4965.0,706.308482428,7.02912385485,0.299996,54.3828991161,4.55305902192,0.12960209094,2699.964,0.0,252748857.0,382668.0,366817.0,293080.0,0.0,10.0,0.000938489702013,0.0,2.0,0.0,88.0,14484.1623612,btc
2011-01-03,5044450.0,1513324.9111,0.69638641,0.208914530227,-2459.77468547,853.0,219939.0,853.0,956.0,7.0,64231.7177128,16147.0,4844.0,1082.67118214,4.47412638878,0.299998,50.7840562836,2.88391981243,0.132945991858,2459.9836,0.0,253967232.0,1218375.0,1197875.0,1153887.0,762290.0,10.0,0.00178570282169,0.0,2.0,0.0,87.0,16307.4209385,btc
2011-01-04,5051550.0,1514954.79345,0.07954493,0.0238554449621,-2129.25904456,1242.0,221181.0,1242.0,943.0,7.0,70985.1295464,29843.0,8950.0,789.5440973,11.3354850999,0.299899,23.791228321,1.71439847021,0.115111773438,2129.2829,0.0,254543246.0,576014.0,544120.0,345659.0,0.0,10.0,0.00229566198,0.0,2.0,0.0,87.0,16307.4209385,btc
2011-01-05,5059050.0,1512645.8319,0.05838636,0.0174574048673,-2242.4675426,1192.0,222373.0,1192.0,1064.0,8.0,55566.7203988,15872.0,4746.0,57.813954282,82.085908384,0.298998,47.2528778405,1.88127936242,0.121596943773,2242.485,0.0,254698870.0,155624.0,134572.0,28114.0,0.0,10.0,0.00212855656942,0.0,2.0,0.0,87.0,16307.4209385,btc
2011-01-06,5066400.0,1514853.6,0.08757579,0.02618516121,-2197.62381484,850.0,223223.0,850.0,950.0,7.0,42145.0967601,16897.0,5052.0,890.419309,5.673932527,0.299,43.4990518982,2.58547058824,0.119165004897,2197.65,0.0,255440105.0,741235.0,708727.0,658777.0,24834.0,10.0,0.00173015983737,0.0,2.0,0.0,87.0,16307.4209385,btc
2011-01-07,5073600.0,1633699.2,0.07352512,0.02367508864,-2318.37632491,880.0,224103.0,880.0,887.0,7.0,54915.8168941,16471.0,5304.0,13047.281576,0.406507255712,0.322,43.7119349491,2.63454545455,0.116733066022,2318.4,0.0,255792622.0,352517.0,328071.0,229732.0,57005.0,10.0,0.00158369541168,0.0,2.0,0.0,88.0,16307.4209385,btc
2011-01-08,5083200.0,1641355.1136,0.02,0.00645796,-3099.81434204,1392.0,225495.0,1392.0,1267.0,6.0,72498.49,28540.0,9216.0,1273.38830235,7.23701093208,0.322898,33.6369417713,2.22688275862,0.155644088029,3099.8208,0.0,256761477.0,968855.0,943965.0,823916.0,0.0,10.0,0.00187461078167,0.0,2.0,0.0,88.0,16307.4209385,btc
2011-01-09,5090800.0,1644318.2184,0.13765433,0.0444620732813,-2454.74033793,1193.0,226688.0,1193.0,1110.0,7.0,46365.6323457,15229.0,4919.0,639.89456778,7.68691550549,0.322998,49.9060152287,2.05765699916,0.123218236356,2454.7848,0.0,257243752.0,482275.0,470066.0,446009.0,0.0,10.0,0.00204563768286,0.0,2.0,0.0,88.0,16307.4209385,btc
2011-01-10,5099150.0,1677620.35,0.07884469,0.02593990301,-2747.1240601,1358.0,228046.0,1358.0,1209.0,5.0,75912.0685603,29205.0,9608.0,3418.867984,2.81042182429,0.329,28.5909464979,2.02293814433,0.135377930734,2747.15,0.0,258767635.0,1523883.0,1513467.0,1361266.0,0.0,10.0,0.00222018236172,0.0,2.0,0.0,88.0,16307.4209385,btc
2011-01-11,5107250.0,1680285.25,0.03,0.00987,-2664.89013,1262.0,229308.0,1262.0,1185.0,5.0,85878.0984946,33205.0,10925.0,1335.411987,8.18063894233,0.329,24.3937417279,2.1116481775,0.131324699274,2664.9,0.0,260650265.0,1882630.0,1861795.0,1712379.0,0.0,10.0,0.00218399071399,0.0,2.0,0.0,88.0,16307.4209385,btc
2011-01-12,5115600.0,1790460.0,0.24212907,0.0847451745,-2922.41525483,1233.0,230541.0,1233.0,1084.0,4.0,105022.808205,54291.0,19002.0,10463.0505,1.81609584127,0.35,15.3800389198,2.3702351987,0.135377930734,2922.5,0.0,268641246.0,7990981.0,7971768.0,7821750.0,0.0,10.0,0.00197351193,0.0,2.0,0.0,89.0,16307.4209385,btc
2011-01-13,5124850.0,2075564.25,0.08,0.0324,-3746.2176,1271.0,231812.0,1271.0,1150.0,5.0,74079.1353362,30136.0,12205.0,5852.6631,2.08542234389,0.405,30.6936974723,2.9474822974,0.149969563986,3746.25,0.0,269396209.0,754963.0,738821.0,567676.0,0.0,10.0,0.00182562132139,0.0,2.0,0.0,90.0,16307.4209385,btc
2011-01-14,5133550.0,2310097.5,0.05493887,0.0247224915,-3914.97527751,1285.0,233097.0,1285.0,1134.0,5.0,117634.076794,46542.0,20944.0,15553.8252,1.34654523586,0.45,18.6927675242,3.046692607,0.141052454776,3915.0,0.0,271095913.0,1699704.0,1656909.0,1398820.0,0.0,10.0,0.00208755471241,0.0,2.0,0.0,91.0,16307.4209385,btc
2011-01-15,5142150.0,2056860.0,0.10987774,0.043951096,-3439.9560489,932.0,234029.0,932.0,1094.0,5.0,99128.7457175,49149.0,19660.0,803.5836,24.4648845497,0.4,17.4978305742,3.69098712446,0.15764492714,3440.0,0.0,272652758.0,1556845.0,1522809.0,1298082.0,475495.0,10.0,0.00160682478616,0.0,2.0,0.0,89.0,18437.6443922,btc
2011-01-16,5150800.0,2060320.0,0.07835008,0.031340032,-3459.96865997,1027.0,235056.0,1027.0,1250.0,5.0,49341.4584682,14231.0,5692.0,410.5024,13.8665122427,0.4,60.7845434112,3.36903602726,0.158561467414,3460.0,0.0,273165183.0,512425.0,488245.0,455141.0,0.0,10.0,0.00188724980878,0.0,2.0,0.0,89.0,18437.6443922,btc
2011-01-17,5159450.0,2063780.0,0.15276428,0.061105712,-3459.93889429,816.0,235872.0,816.0,1080.0,8.0,91444.8493953,53120.0,21248.0,2393.5536,8.87709524262,0.4,16.2840363078,4.24019607843,0.158561467414,3460.0,0.0,275139148.0,1973965.0,1954453.0,1395649.0,0.0,10.0,0.00130155045173,0.0,2.0,0.0,89.0,18437.6443922,btc
2011-01-18,5167250.0,1998640.6275,0.03768351,0.0145756048329,-3016.9474244,870.0,236742.0,870.0,1200.0,6.0,77342.2776835,44858.0,17351.0,5974.91338365,2.90389634266,0.38679,17.3882996807,3.46777241379,0.142980282755,3016.962,0.0,275712500.0,573352.0,535666.0,191147.0,0.0,10.0,0.00166999376737,0.0,2.0,0.0,88.0,18437.6443922,btc
2011-01-19,5176100.0,1760391.61,0.06323904,0.021507597504,-3009.8634924,967.0,237709.0,967.0,1281.0,7.0,93918.8025544,41823.0,14224.0,5956.8603426,2.38782609151,0.3401,21.160688347,3.1126008273,0.16222762851,3009.885,0.0,278388777.0,2676277.0,2545236.0,2432534.0,1532890.0,10.0,0.00158999599306,0.0,2.0,0.0,87.0,18437.6443922,btc
2011-01-20,5184500.0,1905303.75,0.12736667,0.046807251225,-3086.95319275,847.0,238556.0,847.0,1125.0,6.0,75968.8944683,39116.0,14375.0,6592.0286775,2.18068598809,0.3675,21.4745666379,3.64462809917,0.153978766044,3087.0,0.0,280319121.0,1930344.0,1898908.0,1691536.0,0.0,10.0,0.00140150388082,0.0,2.0,0.0,88.0,18437.6443922,btc
2011-01-21,5193400.0,2285096.0,0.02048576,0.0090137344,-3915.99098627,1047.0,239603.0,1047.0,1354.0,5.0,60052.7939209,22131.0,9737.0,6360.46884,1.53093155118,0.44,40.2158988787,3.74021012416,0.163144168784,3916.0,0.0,280875727.0,556606.0,529541.0,418834.0,0.0,10.0,0.0017365712798,0.0,2.0,0.0,90.0,18437.6443922,btc
2011-01-22,5201600.0,2236167.84,0.45874839,0.197215932861,-3524.98278407,1431.0,241034.0,1431.0,1742.0,5.0,79499.3068794,30108.0,12943.0,3326.6603481,3.89078726847,0.4299,27.2354998176,2.46343815514,0.150312604947,3525.18,0.0,281467324.0,591597.0,506044.0,279955.0,0.0,10.0,0.00307309918287,0.0,2.0,0.0,90.0,18437.6443922,btc
2011-01-23,5210100.0,2314847.43,0.29048576,0.129062823168,-3776.42093718,1073.0,242107.0,1073.0,1397.0,6.0,82264.6623404,41308.0,18353.0,1393.7251143,13.1683945397,0.4443,20.5771528241,3.51961789376,0.155811846592,3776.55,0.0,283071367.0,1604043.0,1577085.0,1352884.0,0.0,10.0,0.00219019160551,0.0,2.0,0.0,90.0,18437.6443922,btc
2011-01-24,5219100.0,2312061.3,0.30905919,0.13691322117,-3986.86308678,1334.0,243441.0,1334.0,1682.0,8.0,71524.4197572,32648.0,14463.0,2980.879664,4.85193438379,0.443,27.5668328212,2.98875562219,0.164977249333,3987.0,0.0,284942615.0,1871248.0,1838663.0,1771045.0,0.0,10.0,0.00226669841343,0.0,2.0,0.0,90.0,18437.6443922,btc
2011-01-25,5226900.0,2221432.5,0.14,0.0595,-3314.9405,965.0,244406.0,965.0,1282.0,13.0,76827.2077695,22572.0,9593.0,2972.04455,3.22771494127,0.425,34.5567622491,3.43523316062,0.142980282755,3315.0,0.0,285844020.0,901405.0,846399.0,650786.0,0.0,10.0,0.00183702126527,0.0,2.0,0.0,89.0,18437.6443922,btc
2011-01-26,5236650.0,2225576.25,0.12905919,0.05485015575,-4143.69514984,985.0,245391.0,985.0,1192.0,12.0,61868.4824735,19656.0,8354.0,3600.406625,2.3202623816,0.425,49.6026517828,4.20685279188,0.178725353444,4143.75,0.0,287890531.0,2046511.0,2021950.0,1973808.0,0.0,10.0,0.00140284024752,0.0,2.0,0.0,89.0,18437.6443922,btc
2011-01-27,5244650.0,2189116.91,0.49,0.204526,-3338.995474,900.0,246291.0,900.0,1184.0,5.0,907174.35,585044.0,244197.0,4439.124132,55.0102828537,0.4174,1.36741791125,3.71022222222,0.17507862584,3339.2,0.0,318613058.0,30722527.0,30280090.0,28875906.0,0.0,10.0,0.00184215307236,0.0,2.0,0.0,87.0,22012.381338,btc
2011-01-28,5252800.0,2363760.0,0.13,0.0585,-3667.4415,1036.0,247327.0,1036.0,1329.0,6.0,203259.119059,168850.0,75983.0,12566.61135,6.04638477182,0.45,4.82676503397,3.54005791506,0.178361350075,3667.5,0.0,319575142.0,962084.0,923150.0,897364.0,0.0,10.0,0.00189571731661,0.0,2.0,0.0,88.0,22012.381338,btc
2011-01-29,5260300.0,2346093.8,0.31195608,0.13913241168,-3344.86086759,1290.0,248617.0,1290.0,1642.0,5.0,64724.6019561,20243.0,9028.0,1534.340796,5.88410470707,0.446,37.0504849908,2.59302325581,0.164136211725,3345.0,0.0,320832998.0,1257856.0,1236530.0,1162596.0,0.0,10.0,0.00279682795207,0.0,2.0,0.0,88.0,22012.381338,btc
2011-01-30,5268500.0,2528880.0,0.22108788,0.1061221824,-3935.89387782,2203.0,250820.0,2203.0,2494.0,4.0,290621.72868,14816.0,7112.0,4618.87344,1.53967597008,0.48,55.3464405322,1.78665456196,0.179455591486,3936.0,0.0,323668374.0,2835376.0,2819192.0,2758200.0,0.0,10.0,0.00382437938597,0.0,2.0,0.0,89.0,22012.381338,btc
2011-01-31,5276000.0,2638000.0,3.39,1.695,-3748.305,1815.0,252635.0,1815.0,2162.0,4.0,256095.779823,22125.0,11063.0,5127.3955,2.15754860338,0.5,33.9115425345,2.06694214876,0.164136211725,3751.5,0.0,324243692.0,575318.0,534564.0,479496.0,0.0,10.0,0.00549133300781,0.0,2.0,0.0,89.0,22012.381338,btc
2011-02-01,5284950.0,5020702.5,0.68108788,0.647033486,-8501.85296651,985.0,253620.0,985.0,1311.0,4.0,151647.540911,65952.0,62654.0,70422.8274,0.889688249012,0.95,13.5704837279,8.63197969543,0.195869212659,8502.5,0.0,326614427.0,2370735.0,2252428.0,2093708.0,0.0,10.0,0.00212357164095,0.0,2.0,0.0,94.0,22012.381338,btc
2011-02-02,5293050.0,4446686.01195,0.28,0.23522772,-6804.56667228,1004.0,254624.0,1004.0,1283.0,4.0,157297.492015,83347.0,70019.0,12758.269316,5.48816438885,0.840099,9.71844116204,6.77769113546,0.177267108663,6804.8019,0.0,329328627.0,2714200.0,2551603.0,2144554.0,0.0,10.0,0.00227322990512,0.0,2.0,0.0,93.0,22012.381338,btc
2011-02-03,5300500.0,3975375.0,0.11818974,0.088642305,-5587.4113577,777.0,255401.0,777.0,975.0,4.0,78511.488013,37980.0,28485.0,6046.44375,4.71102869352,0.75,19.61560781,7.19111969112,0.163041970314,5587.5,0.0,329997786.0,669159.0,594623.0,503750.0,0.0,10.0,0.00154036323496,0.0,2.0,0.0,93.0,22012.381338,btc
2011-02-04,5310000.0,4672800.0,0.08586535,0.075561508,-8359.92443849,918.0,256319.0,918.0,1134.0,5.0,59511.5769532,26818.0,23600.0,28553.00976,0.826536165482,0.88,35.4235859184,9.10675381264,0.207905868185,8360.0,0.0,330815079.0,817293.0,788291.0,703166.0,57333.0,10.0,0.00145540739361,0.0,2.0,0.0,94.0,22012.381338,btc
2011-02-05,5319150.0,4876064.805,0.2159958,0.19800334986,-8387.60699665,887.0,257206.0,887.0,1094.0,9.0,79984.5252893,47336.0,43393.0,24646.002019,1.76065415335,0.9167,19.3298191217,9.45637542277,0.200246178305,8387.805,0.0,331594801.0,779722.0,730449.0,488014.0,0.0,10.0,0.00150191718763,0.0,2.0,0.0,94.0,22012.381338,btc
2011-02-06,5327900.0,4901668.0,0.13,0.1196,-8049.8804,857.0,258063.0,857.0,1060.0,12.0,66778.5513917,24206.0,22269.0,4343.53712,5.12700087983,0.92,36.1483893228,9.39323220537,0.191492247013,8050.0,0.0,333291458.0,1696657.0,1672061.0,1648430.0,0.0,10.0,0.00159185137068,0.0,2.0,0.0,94.0,22012.381338,btc
2011-02-07,5338200.0,4835608.47,0.19347709,0.175261221976,-9330.07973878,911.0,258974.0,911.0,1094.0,10.0,175102.384671,117154.0,106124.0,6098.37876945,17.4019724363,0.90585,8.79185753563,10.2417727772,0.225413730769,9330.255,0.0,337329538.0,4038080.0,3953368.0,3540962.0,274584.0,10.0,0.00128659461308,0.0,2.0,0.0,94.0,22012.381338,btc
2011-02-08,5346800.0,4812120.0,0.32049075,0.288441675,-7739.71155832,842.0,259816.0,842.0,1053.0,9.0,73028.9177207,29709.0,26738.0,4071.375,6.56735962881,0.9,28.947366266,9.19239904988,0.222286198822,7740.0,0.0,338688608.0,1359070.0,1330455.0,1192836.0,37123.0,10.0,0.0014575303987,0.0,2.0,0.0,93.0,25997.8799288,btc
